forcel,forcer
3.573311,773.654053
3.573048,773.906006
3.572935,774.140747
3.573014,774.358521
3.573318,774.559875
3.573845,774.745056
3.574565,774.914368
3.57542,775.06842
3.576379,775.207764
3.577443,775.332764
3.57867,775.444214
3.580091,775.54248
3.581721,775.62793
3.583515,775.701172
3.585428,775.762573
3.58743,775.812866
3.589537,775.852722
3.591793,775.882568
3.594242,775.902954
3.596886,775.914307
3.599663,775.917175
3.6025,775.912048
3.605352,775.899597
3.608219,775.88031
3.611115,775.854797
3.614042,775.823425
3.616969,775.786621
3.619806,775.744812
3.622464,775.698486
3.624869,775.648132
3.626991,775.59436
3.628845,775.537537
3.630416,775.478027
3.631644,775.416138
3.63244,775.352173
3.632699,775.286621
3.632333,775.219788
3.631296,775.152161
3.629559,775.084106
3.627077,775.015747
3.623775,774.947388
3.619535,774.87915
3.614237,774.811401
3.607777,774.744446
3.600095,774.678406
3.591161,774.613525
3.58093,774.550049
3.5693,774.487915
3.556134,774.427246
3.541285,774.367981
3.524632,774.310547
3.506117,774.254822
3.485694,774.20105
3.463305,774.149048
3.438844,774.098938
3.412149,774.050659
3.383069,774.00415
3.351485,773.959534
3.317323,773.916809
3.28054,773.875916
3.241058,773.836975
3.198775,773.799683
3.153542,773.764099
3.10524,773.730164
3.053777,773.697876
2.999111,773.667236
2.941212,773.638184
2.880019,773.610535
2.815428,773.584229
2.747307,773.559387
2.675519,773.535583
2.599976,773.513123
2.520633,773.491821
2.437476,773.47168
2.350444,773.452515
2.259464,773.434143
2.164415,773.416626
2.065194,773.399719
1.961741,773.383423
1.854041,773.367859
1.742094,773.352844
1.625871,773.338257
1.505326,773.323914
1.380386,773.309814
1.250975,773.295837
1.117078,773.282043
0.978742,773.268372
0.836024,773.254639
0.688986,773.240906
0.537641,773.22699
0.38199,773.212769
0.222047,773.198181
0.057903,773.183228
0,773.167969
0,773.152222
0,773.135864
0,773.118835
0,773.101013
0,773.082275
0,773.062866
0,773.042664
0,773.021545
0,772.99939
0,772.976257
0,772.951721
0,772.925964
0,772.898865
0,772.870422
0,772.840637
0,772.809082
0,772.775818
0,772.740601
0,772.703369
0,772.66394
0,772.622375
0,772.57843
0,772.53186
0,772.482483
0,772.430115
0,772.374573
0,772.315857
0,772.253601
0,772.187866
0,772.118225
0,772.044495
0,771.96637
0,771.883728
0,771.796509
0,771.704407
0,771.6073
0,771.504761
0,771.396484
0,771.28241
0,771.162109
0,771.035522
0,770.902405
0,770.762451
0,770.615356
0,770.460754
0,770.298279
0,770.127747
0,769.948914
0,769.761536
0,769.565125
0,769.359436
0,769.143982
0,768.918457
0,768.682556
0,768.435974
0,768.178406
0,767.909424
0,767.628601
0.070226,767.335449
0.877562,767.02948
1.745787,766.710388
2.677121,766.377686
3.673814,766.031006
4.738117,765.669861
5.872264,765.293518
7.078431,764.90155
8.358793,764.493347
9.71551,764.068237
11.15076,763.625793
12.666715,763.165466
14.265508,762.686462
15.949209,762.188049
17.719801,761.669556
19.579187,761.13031
21.529219,760.56958
23.571697,759.986572
25.708353,759.380554
27.940821,758.750732
30.270609,758.096191
32.699089,757.416077
35.22747,756.709473
37.856861,755.975708
40.588192,755.213806
43.422291,754.422729
46.359791,753.601624
49.40118,752.74939
52.546772,751.865051
55.796726,750.947632
59.151054,749.996033
62.609604,749.009155
66.172043,747.986084
69.837799,746.925537
73.606064,745.826477
77.47583,744.687622
81.445778,743.507813
85.514404,742.286133
89.67997,741.02124
93.940567,739.712158
98.294067,738.357483
102.738083,736.956116
107.270042,735.506653
111.887108,734.007874
116.586334,732.45874
121.364555,730.858093
126.218536,729.204651
131.144867,727.497375
136.139954,725.734802
141.200104,723.915955
146.321457,722.039734
151.500076,720.104858
156.732025,718.110474
162.013351,716.055481
167.340027,713.938904
172.707932,711.759583
178.11293,709.516663
183.550919,707.20929
189.017792,704.836548
194.509552,702.397705
200.022263,699.89209
205.551987,697.318787
211.094833,694.677307
216.646942,691.967102
222.204498,689.187561
227.763809,686.338318
233.321289,683.418945
238.873413,680.42926
244.416763,677.368835
249.947952,674.237671
255.463638,671.035461
260.960571,667.76239
266.435638,664.418457
271.885803,661.003906
277.308167,657.518799
282.700012,653.963623
288.058746,650.338562
293.381714,646.644104
298.666534,642.880798
303.91095,639.049316
309.112854,635.150208
314.270294,631.184326
319.381439,627.152588
324.444702,623.055786
329.458435,618.894775
334.421295,614.670776
339.33197,610.385071
344.189423,606.038757
348.992798,601.633179
353.741241,597.169678
358.434204,592.649658
363.071045,588.074463
367.651428,583.445679
372.175079,578.764954
376.642029,574.033875
381.052338,569.25415
385.406158,564.427612
389.703796,559.555725
393.945557,554.640442
398.131927,549.683411
402.263489,544.686768
406.340942,539.652222
410.365143,534.581726
414.337036,529.477051
418.257416,524.340149
422.127228,519.172913
425.94751,513.977234
429.71933,508.755005
433.443817,503.508301
437.122284,498.238831
440.75592,492.948547
444.345947,487.63916
447.893646,482.312531
451.400146,476.97052
454.866852,471.614899
458.294922,466.247406
461.685791,460.86972
465.040741,455.483459
468.360931,450.090118
471.647644,444.691376
474.902008,439.288696
478.125214,433.883545
481.31842,428.477448
484.482727,423.071777
487.619263,417.667725
490.729065,412.266632
493.812988,406.869751
496.871948,401.478333
499.90683,396.093597
502.918488,390.716644
505.907715,385.348633
508.875488,379.99057
511.822296,374.643463
514.74884,369.30838
517.655823,363.986328
520.543701,358.678375
523.413025,353.38559
526.264404,348.108856
529.098511,342.84906
531.915466,337.607056
534.715881,332.383789
537.500061,327.180206
540.268372,321.997192
543.021118,316.835602
545.758728,311.69635
548.481445,306.5802
551.189514,301.487946
553.883301,296.420502
556.562805,291.37854
559.228455,286.363068
561.880371,281.374817
564.518921,276.414612
567.144043,271.483215
569.756226,266.581421
572.355469,261.709991
574.942017,256.86972
577.515991,252.06134
580.077759,247.285736
582.627441,242.54361
585.165344,237.835693
587.691711,233.16275
590.206543,228.525528
592.710205,223.924774
595.202942,219.361252
597.684937,214.835709
600.156616,210.348862
602.618225,205.901428
605.069885,201.494034
607.511902,197.127441
609.944458,192.802353
612.367859,188.519485
614.782349,184.27951
617.188171,180.083084
619.585815,175.930817
621.97522,171.823288
624.356812,167.761185
626.730652,163.745102
629.096924,159.775696
631.455933,155.85347
633.807922,151.978958
636.153015,148.152664
638.491394,144.375092
640.823181,140.646759
643.148438,136.968231
645.467102,133.340027
647.77948,129.762527
650.085388,126.236145
652.385071,122.761208
654.678467,119.338074
656.965454,115.967087
659.24585,112.648567
661.519775,109.382828
663.786926,106.17009
666.047302,103.010475
668.300781,99.904114
670.547058,96.851059
672.785828,93.851372
675.017029,90.905106
677.240234,88.01226
679.455261,85.172783
681.661743,82.386559
683.859436,79.653389
686.047974,76.973122
688.226929,74.345497
690.395813,71.770294
692.554382,69.247253
694.702026,66.776093
696.838623,64.356445
698.96344,61.987896
701.076233,59.669971
703.176331,57.40226
705.263367,55.184269
707.336853,53.015594
709.396301,50.895695
711.441284,48.823975
713.471313,46.799904
715.485779,44.822872
717.484253,42.892296
719.466187,41.007576
721.430969,39.168175
723.378235,37.373436
725.307495,35.622711
727.218079,33.915337
729.10968,32.25066
730.981628,30.628143
732.833313,29.04719
734.664307,27.507267
736.474121,26.007715
738.262329,24.547943
740.02832,23.127291
741.771667,21.745161
743.491699,20.401022
745.187927,19.094336
746.859863,17.824623
748.507019,16.591349
750.129028,15.393917
751.725464,14.23173
753.295715,13.104253
754.839478,12.011008
756.35614,10.951576
757.845215,9.925542
759.306519,8.932427
760.739746,7.971755
762.144348,7.043048
763.520142,6.145829
764.866699,5.279679
766.183716,4.444242
767.470886,3.639157
768.728027,2.864068
769.954956,2.118556
771.151489,1.402202
772.317322,0.714531
773.452271,0.055122
774.556396,0
775.629211,0
776.670898,0
777.681335,0
778.660339,0
779.607971,0
780.524109,0
781.408508,0
782.261414,0
783.082825,0
783.872803,0
784.63147,0
785.358765,0
786.054688,0
786.719177,0
787.3526,0
787.954956,0
788.526428,0
789.067261,0
789.577271,0
790.056824,0
790.505859,0
790.924622,0
791.313416,0
791.672485,0
792.001953,0
792.302002,0
792.572754,0
792.814514,0
793.027466,0
793.211975,0
793.368286,0
793.496765,0
793.597473,0
793.670715,0
793.716858,0
793.736023,0
793.728821,0
793.695679,0
793.636597,0
793.552185,0
793.442627,0
793.308228,0
793.149475,0
792.966858,0
792.760681,0
792.531555,0
792.279663,0
792.005493,0
791.709473,0
791.392029,0
791.053528,0
790.694641,0
790.315735,0
789.917114,0
789.499329,0
789.062683,0
788.607605,0
788.134827,0
787.644592,0
787.137329,0
786.613708,0
786.073792,0
785.51825,0
784.947449,0
784.361877,0
783.762024,0
783.148315,0
782.520996,0
781.880737,0
781.227844,0
780.562805,0
779.886108,0
779.198303,0
778.499695,0
777.790894,0
777.072205,0
776.343994,0
775.606995,0
774.861755,0
774.108521,0
773.348022,0
772.580627,0
771.806763,0
771.027039,0
770.241821,0
769.451538,0
768.656921,0
767.858398,0
767.056335,0
766.25116,0
765.443359,0
764.633179,0
763.821472,0
763.008423,0
762.194519,0
761.380249,0
760.565979,0
759.752075,0
758.939026,0
758.127197,0
757.317261,0
756.509338,0
755.703857,0
754.901367,0
754.102112,0
753.306519,0
752.515198,0
751.728577,0
750.947021,0
750.170898,0
749.400635,0
748.636658,0
747.879456,0
747.129456,0
746.387024,0
745.652649,0
744.926636,0
744.209351,0
743.501282,0
742.802673,0
742.113892,0
741.435486,0
740.7677,0
740.110718,0
739.465027,0
738.830811,0
738.208374,0
737.598083,0
737.000244,0
736.414978,0
735.842651,0
735.283325,0
734.737305,0
734.204712,0
733.685852,0
733.180908,0
732.689941,0
732.212952,0
731.750183,0
731.301697,0
730.867493,0
730.447754,0
730.042419,0
729.651611,0
729.275208,0
728.913208,0
728.565491,0
728.232239,0
727.913269,0
727.608582,0
727.318176,0
727.041748,0
726.779114,0
726.530396,0
726.295288,0
726.073608,0
725.865479,0
725.67041,0
725.488342,0
725.31897,0
725.162048,0
725.017517,0
724.885132,0
724.764771,0
724.655823,0
724.558411,0
724.471985,0
724.39624,0
724.331177,0
724.276428,0
724.23175,0
724.196838,0
724.171204,0
724.154663,0
724.14679,0
724.147339,0
724.156128,0
724.172791,0
724.196838,0
724.228027,0
724.265991,0
724.310303,0
724.36084,0
724.417236,0
724.479004,0
724.546021,0
724.617798,0
724.693909,0
724.774292,0
724.858398,0
724.946045,0
725.036926,0
725.130859,0
725.227234,0
725.325928,0
725.426697,0
725.529175,0
725.633423,0
725.739014,0
725.845642,0
725.953125,0
726.061279,0
726.169739,0
726.278564,0
726.387573,0
726.49646,0
726.605103,0
726.713379,0
726.820984,0
726.928101,0
727.034363,0
727.139893,0
727.244568,0
727.348328,0
727.450989,0
727.552551,0
727.652832,0
727.752197,0
727.850586,0
727.947937,0
728.044373,0
728.139954,0
728.234497,0
728.328369,0
728.42157,0
728.514343,0
728.606812,0
728.699097,0
728.79126,0
728.883606,0
728.976318,0
729.069824,0
729.164307,0
729.260071,0
729.357483,0
729.456848,0
729.558411,0
729.662781,0
729.770325,0
729.881653,0
729.997009,0
730.117126,0
730.242371,0
730.373352,0
730.510681,0
730.654968,0
730.806885,0
730.967102,0
731.136047,0
731.314575,0
731.503235,0
731.702698,0
731.913757,0
732.137207,0
732.373535,0
732.623657,0
732.888123,0
733.167542,0
733.462769,0
733.774475,0
734.10321,0
734.449768,0
734.814575,0
735.198181,0
735.601318,0
736.024353,0
736.467834,0
736.932373,0
737.418213,0
737.925598,0
738.454956,0
739.00647,0
739.5802,0
740.176636,0
740.795715,0
741.437378,0
742.101807,0
742.788696,0
743.497986,0
744.229614,0
744.983154,0
745.758545,0
746.555359,0
747.373047,0
748.211365,0
749.06958,0
749.947327,0
750.843933,0
751.759033,0
752.691711,0
753.641479,0
754.607361,0
755.588623,0
756.584717,0
757.594727,0
758.617798,0
759.653198,0
760.699829,0
761.756653,0
762.823059,0
763.89801,0
764.980591,0
766.070007,0
767.165344,0
768.265381,0
769.369507,0
770.476563,0
771.585754,0
772.69635,0
773.807495,0
774.918274,0
776.027954,0
777.135742,0
778.240723,0
779.342468,0
780.440186,0
781.533569,0
782.621948,0
783.704468,0
784.780945,0
785.850708,0
786.913269,0
787.968567,0
789.016113,0
790.05542,0
791.086243,0
792.108215,0
793.121094,0
794.124817,0
795.119141,0
796.103882,0
797.078857,0
798.043701,0
798.998413,0
799.942871,0
800.876953,0
801.800476,0
802.713623,0
803.61615,0
804.507874,0
805.388916,0
806.259094,0
807.118469,0
807.967163,0
808.805176,0
809.632385,0
810.448853,0
811.254578,0
812.049622,0
812.834106,0
813.608032,0
814.37146,0
815.124634,0
815.867371,0
816.599854,0
817.322083,0
818.034241,0
818.73645,0
819.428772,0
820.111206,0
820.783875,0
821.446716,0
822.099731,0
822.743164,0
823.377075,0
824.001404,0
824.616272,0
825.221558,0
825.8172,0
826.403381,0
826.97998,0
827.547119,0
828.104675,0
828.652771,0
829.191101,0
829.719727,0
830.238586,0
830.74762,0
831.246765,0
831.735962,0
832.214844,0
832.683472,0
833.141602,0
833.589172,0
834.02594,0
834.451904,0
834.866882,0
835.270569,0
835.66272,0
836.043274,0
836.411926,0
836.768555,0
837.112915,0
837.444763,0
837.763794,0
838.069946,0
838.362854,0
838.642212,0
838.90802,0
839.159973,0
839.397827,0
839.62146,0
839.830566,0
840.024841,0
840.204285,0
840.368774,0
840.517944,0
840.651855,0
840.770264,0
840.872803,0
840.959595,0
841.030396,0
841.085083,0
841.123657,0
841.145874,0
841.151611,0
841.140869,0
841.113342,0
841.068848,0
841.007446,0
840.928955,0
840.833252,0
840.720093,0
840.589233,0
840.440613,0
840.274048,0
840.089233,0
839.886108,0
839.66449,0
839.424011,0
839.164429,0
838.88562,0
838.587158,0
838.269104,0
837.93103,0
837.572693,0
837.19397,0
836.794495,0
836.373901,0
835.93219,0
835.468994,0
834.984131,0
834.477417,0
833.948547,0
833.397095,0
832.823059,0
832.226013,0
831.605896,0
830.962402,0
830.295349,0
829.60437,0
828.889343,0
828.150085,0
827.386169,0
826.597656,0
825.784119,0
824.945374,0
824.081238,0
823.191284,0
822.275452,0
821.333435,0
820.364929,0
819.369873,0
818.3479,0
817.298584,0
816.221802,0
815.117188,0.214827
813.984375,1.323585
812.823303,2.491116
811.633484,3.718789
810.41449,5.007855
809.166138,6.359623
807.887939,7.775344
806.579468,9.256269
805.24054,10.803524
803.870667,12.418125
802.469604,14.101023
801.036865,15.853047
799.572021,17.674974
798.074463,19.567575
796.543945,21.5315
794.980042,23.567287
793.382141,25.675409
791.750122,27.856218
790.083191,30.109951
788.380981,32.436844
786.643005,34.837074
784.868774,37.310753
783.0578,39.857815
781.209778,42.478146
779.324158,45.171432
777.400269,47.937386
775.437805,50.775639
773.436035,53.685833
771.394653,56.667545
769.313049,59.720299
767.190796,62.843548
765.027344,66.036697
762.822205,69.299095
760.574707,72.630196
758.284546,76.029457
755.950989,79.496353
753.573486,83.030342
751.151733,86.630898
748.685242,90.297394
746.173157,94.029381
743.615234,97.826363
741.010803,101.688004
738.359314,105.613922
735.6604,109.603836
732.913574,113.657394
730.118286,117.77417
727.274109,121.953865
724.380493,126.196175
721.436951,130.500778
718.443115,134.867401
715.39856,139.295746
712.302734,143.785385
709.155457,148.335831
705.956238,152.946609
702.704407,157.617126
699.399841,162.346832
696.042114,167.135086
692.630798,171.981094
689.165527,176.884003
685.646118,181.842758
682.072144,186.856232
678.443054,191.923218
674.758728,197.042435
671.018799,202.212448
667.222961,207.431656
663.371155,212.698349
659.462952,218.01062
655.49823,223.366501
651.476624,228.763916
647.398315,234.200714
643.262878,239.674606
639.070313,245.183136
634.820801,250.72374
630.514221,256.293854
626.150513,261.890686
621.729675,267.511475
617.251892,273.153381
612.717224,278.813385
608.125977,284.488434
603.478149,290.175415
598.774109,295.871185
594.01416,301.572571
589.198608,307.276367
584.327576,312.979492
579.401794,318.67865
574.421692,324.370605
569.387817,330.052216
564.300842,335.720215
559.161316,341.371613
553.970032,347.003296
548.7276,352.612427
543.43512,358.196075
538.093445,363.751526
532.703674,369.27597
527.26709,374.766815
521.784668,380.221588
516.257751,385.638062
510.687622,391.014221
505.075653,396.347961
499.423431,401.637512
493.732544,406.881042
488.004669,412.076904
482.241577,417.223602
476.444885,422.319916
470.616486,427.364807
464.758362,432.357361
458.872467,437.296722
452.960968,442.182159
447.025879,447.01297
441.069458,451.788696
435.093781,456.509094
429.101105,461.173981
423.09375,465.783325
417.074097,470.337219
411.044464,474.835693
405.007233,479.278839
398.964752,483.667023
392.919342,488.000549
386.873505,492.279938
380.829559,496.505707
374.790161,500.678558
368.75769,504.799011
362.734528,508.867676
356.723145,512.885315
350.725891,516.8526
344.745239,520.770264
338.783569,524.639221
332.843323,528.460327
326.926819,532.234314
321.036377,535.961914
315.174255,539.643921
309.342682,543.281067
303.543854,546.874329
297.779968,550.424438
292.053192,553.932068
286.36554,557.398071
280.719055,560.823059
275.11557,564.207703
269.557098,567.552612
264.045349,570.858582
258.582214,574.126221
253.169556,577.356079
247.80896,580.548767
242.502075,583.704834
237.250458,586.824768
232.055557,589.90918
226.918869,592.958557
221.841827,595.97345
216.825836,598.954407
211.872192,601.901855
206.982086,604.816284
202.156616,607.698059
197.39679,610.547668
192.703644,613.365601
188.07811,616.152405
183.521118,618.908447
179.033447,621.634155
174.615799,624.329834
170.268799,626.99585
165.992966,629.632629
161.788834,632.240723
157.65686,634.820435
153.597519,637.372192
149.611069,639.896362
145.697815,642.393066
141.857849,644.862732
138.091309,647.305542
134.398224,649.721985
130.778641,652.112305
127.232567,654.476807
123.759926,656.815674
120.360558,659.129089
117.034233,661.417053
113.780678,663.679993
110.599571,665.917908
107.490631,668.131165
104.453491,670.319763
101.487724,672.483887
98.59285,674.623413
95.768326,676.738281
93.013557,678.828674
90.327965,680.894592
87.71096,682.936157
85.161903,684.953247
82.680107,686.945679
80.264816,688.913513
77.915237,690.856506
75.630585,692.774597
73.410103,694.667725
71.252983,696.535828
69.158417,698.378784
67.125557,700.196472
65.153473,701.988464
63.241226,703.754822
61.387886,705.4953
59.592541,707.209778
57.854301,708.898254
56.172253,710.560486
54.545429,712.196411
52.972832,713.805725
51.45343,715.388184
49.986221,716.943665
48.570248,718.472351
47.204559,719.973999
45.888226,721.448547
44.620247,722.895874
43.399628,724.315735
42.225311,725.708008
41.096302,727.072693
40.011635,728.409851
38.970364,729.719421
37.971523,731.001526
37.014095,732.25592
36.097023,733.482666
35.219238,734.681519
34.379669,735.852661
33.577305,736.996277
32.8111,738.112305
32.079994,739.200989
31.382866,740.262207
30.718513,741.295837
30.085747,742.302124
29.483374,743.281006
28.910248,744.232788
28.365246,745.157471
27.847221,746.055298
27.355013,746.926331
26.887424,747.770508
26.443254,748.58783
26.021332,749.37854
25.620544,750.142761
25.239815,750.880615
24.878071,751.592285
24.534239,752.277893
24.207218,752.937317
23.895933,753.570618
23.599339,754.17804
23.316454,754.759705
23.046322,755.315735
22.788019,755.846313
22.540609,756.351379
22.30315,756.831116
22.074718,757.285522
21.85445,757.714722
21.641539,758.118896
21.435225,758.49823
21.234762,758.852783
21.039391,759.182556
20.848352,759.487549
20.660913,759.768005
20.476421,760.024048
20.294277,760.255615
20.113947,760.463135
19.934904,760.646423
19.756617,760.805603
19.578547,760.940552
19.400171,761.051575
19.221046,761.13855
19.040796,761.201782
18.859108,761.241394
18.675699,761.257446
18.490288,761.25
18.302576,761.219055
18.112278,761.164856
17.919188,761.087524
17.723171,760.987366
17.524137,760.864624
17.322027,760.71936
17.116768,760.551941
16.90827,760.362366
16.696455,760.15094
16.481316,759.91803
16.262875,759.664001
16.041225,759.389404
15.816457,759.094299
15.588658,758.779175
15.35789,758.444153
15.124243,758.089844
14.887833,757.716492
14.648827,757.324707
14.407416,756.915039
14.163798,756.487915
13.918166,756.043762
13.670682,755.582886
13.421542,755.105835
13.170954,754.61322
12.919156,754.105652
12.666417,753.583679
12.413007,753.047913
12.159163,752.498779
11.905095,751.936829
11.651026,751.36261
11.397209,750.776855
11.143914,750.180115
10.891438,749.57312
10.640065,748.956482
10.390035,748.330505
10.141569,747.696045
9.894878,747.053467
9.650201,746.403381
9.407804,745.746582
9.167958,745.083618
8.930917,744.415039
8.696871,743.741211
8.466004,743.062744
8.238477,742.380127
8.014499,741.693909
7.794294,741.004761
7.578086,740.313171
7.366069,739.61969
7.158362,738.924744
6.955055,738.228638
6.756237,737.531982
6.562042,736.835327
6.37262,736.139282
6.188119,735.444275
6.008629,734.750793
5.834196,734.059204
5.664803,733.369873
5.50045,732.683289
5.341169,732.000061
5.187019,731.320557
5.038073,730.645386
4.894347,729.974915
4.755812,729.309509
4.622376,728.649414
4.493967,727.995056
4.370524,727.346985
4.252033,726.705627
4.138492,726.071533
4.029874,725.445007
3.926087,724.826233
3.827013,724.215637
3.732518,723.613464
3.642497,723.020142
3.55689,722.436218
3.475669,721.861816
3.398757,721.297424
3.32605,720.743164
3.257401,720.19928
3.192673,719.666077
3.131764,719.143799
3.074598,718.632874
3.021116,718.133545
2.971228,717.645996
2.9248,717.170288
2.881684,716.706665
2.841744,716.255371
2.804876,715.816589
2.771021,715.390564
2.740104,714.977722
2.712021,714.577881
2.686637,714.191345
2.663819,713.818237
2.643432,713.458496
2.625386,713.112549
2.609637,712.780457
2.596126,712.46228
2.584776,712.158264
2.575485,711.868225
2.568133,711.592285
2.562601,711.330444
2.558814,711.082886
2.556727,710.849731
2.55628,710.630798
2.557384,710.42627
2.559921,710.23584
2.56377,710.05957
2.568827,709.897339
2.575017,709.749207
2.582311,709.615051
2.590665,709.494812
2.600003,709.388306
2.610221,709.295349
2.621229,709.215698
2.632953,709.149414
2.645364,709.096313
2.658445,709.056274
2.672168,709.029297
2.686473,709.014954
2.701271,709.013
2.716471,709.023254
2.731999,709.045532
2.747826,709.079773
2.763936,709.125732
2.780329,709.183289
2.796976,709.252197
2.813818,709.33197
2.830763,709.422546
2.847739,709.523682
2.8647,709.635315
2.881645,709.757141
2.898576,709.889038
2.915478,710.030762
2.932305,710.181763
2.948982,710.342102
2.965466,710.511353
2.981726,710.689392
2.997778,710.87616
3.01365,711.071167
3.029359,711.274292
3.044874,711.485168
3.060165,711.70343
3.075202,711.929016
3.089971,712.16156
3.104502,712.40094
3.118809,712.647034
3.132892,712.899292
3.146722,713.157471
3.160268,713.421387
3.173501,713.690674
3.186436,713.965332
3.199103,714.244995
3.211531,714.529541
3.223706,714.818481
3.235582,715.111633
3.247115,715.408752
3.258291,715.709595
3.269124,716.01416
3.279658,716.322021
3.289925,716.633057
3.299907,716.946899
3.309577,717.263306
3.31889,717.582031
3.327814,717.903076
3.336381,718.226196
3.34465,718.551147
3.35265,718.87793
3.360383,719.206177
3.367816,719.535706
3.374893,719.866516
3.381597,720.198425
3.387943,720.531555
3.393976,720.865662
3.399726,721.200745
3.405208,721.536743
3.410407,721.873535
3.415293,722.211121
3.419865,722.549561
3.42414,722.888977
3.428146,723.229553
3.431899,723.571167
3.435384,723.91394
3.438556,724.257874
3.441356,724.603149
3.443768,724.949768
3.445807,725.298218
3.447519,725.648499
3.448947,726.000854
3.450093,726.355347
3.450925,726.712097
3.4514,727.071289
3.451502,727.433289
3.451261,727.798401
3.450737,728.166687
3.449974,728.538513
3.448988,728.914124
3.447749,729.293518
3.446211,729.677002
3.444376,730.064819
3.442302,730.457397
3.440063,730.854858
3.437736,731.257507
3.435333,731.665466
3.432842,732.078979
3.430231,732.498169
3.4275,732.923401
3.424695,733.35498
3.421874,733.793091
3.419084,734.237854
3.416323,734.689514
3.413562,735.148193
3.410771,735.613953
3.40798,736.087097
3.405234,736.567688
3.402592,737.055908
3.400084,737.551819
3.397711,738.055481
3.395442,738.566833
3.393276,739.085999
3.39123,739.613037
3.389347,740.14801
3.387688,740.690979
3.386283,741.241882
3.385116,741.800598
3.384157,742.366943
3.383393,742.94104
3.382821,743.522644
3.382504,744.111938
3.382498,744.708679
3.382836,745.312988
3.383501,745.924438
3.384434,746.542969
3.385576,747.168396
3.386912,747.80072
3.388485,748.439941
3.390357,749.085754
3.392557,749.738098
3.395055,750.396729
3.397791,751.06134
3.400706,751.73175
3.403784,752.40802
3.407071,753.089844
3.410626,753.7771
3.41448,754.469543
3.418602,755.16687
3.422932,755.868835
3.427411,756.575317
3.432039,757.28595
3.436846,758.000916
3.441861,758.719727
3.447085,759.4422
3.452488,760.16803
3.45801,760.896973
3.463607,761.628784
3.469248,762.363342
3.474948,763.100525
3.480723,763.840027
3.486558,764.581604
3.492408,765.32489
3.498228,766.069824
3.503973,766.815979
3.509644,767.563171
3.515256,768.311462
3.520837,769.060486
3.526389,769.809937
3.531866,770.559692
3.537209,771.309265
3.542373,772.058594
3.547359,772.807617
3.552195,773.556091
3.556927,774.303772
3.561539,775.050476
3.566003,775.795776
3.570258,776.539612
3.574274,777.281555
3.578082,778.021606
3.581741,778.759705
3.585295,779.495361
3.588775,780.228516
3.59215,780.958801
3.595361,781.685974
3.598379,782.409912
3.601217,783.130371
3.603906,783.847412
3.606491,784.560608
3.608971,785.269714
3.611302,785.974487
3.61341,786.674683
3.615249,787.370178
3.616819,788.060913
3.618166,788.746582
3.619319,789.427124
3.620263,790.102173
3.620939,790.771545
3.621271,791.434998
3.621201,792.092529
3.620713,792.743958
3.619822,793.389282
3.618544,794.028137
3.616863,794.660461
3.61472,795.28595
3.612025,795.904541
3.608718,796.516174
3.604785,797.120728
3.600241,797.718201
3.5951,798.308472
3.589348,798.891235
3.582925,799.46637
3.575742,800.033936
3.567738,800.59375
3.55887,801.145874
3.549137,801.690125
3.538539,802.226501
3.527046,802.754822
3.5146,803.274963
3.50111,803.786804
3.486501,804.290405
3.470715,804.785767
3.453721,805.272766
3.435505,805.751282
3.416022,806.221191
3.395182,806.682373
3.372881,807.134766
3.34903,807.578247
3.323584,808.013
3.296498,808.43866
3.267743,808.855286
3.237243,809.262573
3.204896,809.660645
3.17058,810.049133
3.134223,810.428162
3.095765,810.797546
3.055175,811.157166
3.012409,811.506958
2.967378,811.84668
2.919962,812.175964
2.870042,812.495056
2.817529,812.803589
2.762378,813.101501
2.70456,813.388733
2.644029,813.665039
2.580712,813.930237
2.514503,814.184143
2.445285,814.426636
2.372982,814.657593
2.297549,814.876953
2.218972,815.084534
2.137237,815.28009
2.052283,815.463501
1.964036,815.634583
1.872407,815.793091
1.777351,815.939026
1.678868,816.072205
1.576973,816.192383
1.471696,816.299561
1.363023,816.393433
1.250924,816.473755
1.135353,816.540527
1.016312,816.593567
0.89386,816.632813
0.768086,816.658081
0.639066,816.669128
0.506873,816.665894
0.371553,816.648071
0.233151,816.615479
0.091756,816.568176
0,816.506042
0,816.428833
0,816.336548
0,816.228943
0,816.105835
0,815.967163
0,815.812805
0,815.642578
0,815.456482
0,815.254456
0,815.036255
0,814.801636
0,814.550598
0,814.283081
0,813.999023
0,813.698303
0,813.380737
0,813.046265
0,812.694702
0,812.325928
0,811.93988
0,811.536499
0,811.115662
0,810.677246
0,810.221008
0,809.746887
0,809.254822
0,808.744629
0,808.216309
0,807.669678
0,807.104736
0,806.521179
0,805.918884
0,805.297729
0,804.657715
0,803.99884
0,803.32074
0,802.623413
0,801.906799
0,801.170532
0,800.414673
0,799.63916
0,798.843811
0,798.028809
0,797.193787
0,796.338623
0,795.463196
0,794.567444
0,793.651306
0,792.714661
0,791.757446
0,790.779663
0,789.781006
0,788.761353
0.239601,787.720581
0.839138,786.658691
1.485091,785.575623
2.179218,784.471313
2.923248,783.345459
3.718892,782.198059
4.56785,781.028809
5.471818,779.837708
6.432528,778.624695
7.451718,777.389587
8.531119,776.132324
9.672414,774.852783
10.877239,773.550781
12.147204,772.226135
13.483889,770.878723
14.888854,769.508423
16.363649,768.115356
17.909761,766.699219
19.528578,765.259949
21.221394,763.797241
